# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:38:52 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;52,00;18,00;10353700;15582808;5943692;36,47;340312;4971488;1722876;9,37;1499928;4127852;364;1800,00;1800,00;1800,00;1800,00;0,00;62,00;62,00;60,00
BrixPyxis;2019-08-02 14:38:53 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;24,00;1827,00;10353824;15582932;5943568;36,47;340312;4971512;1722876;9,37;1499928;4127852;388;1800,00;1800,00;1800,00;1800,00;0,00;62,00;62,00;60,00
BrixPyxis;2019-08-02 14:38:54 UTC;0,00;0,00;0,00;100,00;0,00;1,00;0,00;99,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;418,00;521,00;10353824;15582980;5943568;36,47;340312;4970688;1722876;9,37;1499932;4127052;412;1800,00;1800,00;1800,00;1800,00;0,00;62,00;62,00;60,00
BrixPyxis;2019-08-02 14:38:55 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;404,00;0,00;14,00;10353824;15582980;5943568;36,47;340320;4970712;1722876;9,37;1499932;4127052;244;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:38:56 UTC;0,00;0,00;0,00;100,00;10,00;0,00;0,00;90,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;111,00;2827,00;10348648;15582144;5948744;36,50;340320;4975120;1723084;9,37;1499936;4131388;4652;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:38:57 UTC;0,00;0,99;0,00;99,01;94,95;5,05;0,00;0,00;0,00;0,00;0,00;100,00;0,99;0,99;0,00;98,02;0,00;16084,00;566,00;24483,00;10341828;15582744;5955564;36,54;340320;4982380;1723580;9,37;1500024;4138516;11776;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:38:58 UTC;0,00;0,00;0,00;100,00;87,00;10,00;3,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;48432,00;845,00;34025,00;10336364;15581988;5961028;36,58;340320;4986784;1724072;9,37;1500200;4143220;320;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:38:59 UTC;0,00;0,00;0,00;100,00;90,10;5,94;3,96;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;32448,00;922,00;35456,00;10347904;15582584;5949488;36,51;340320;4976296;1723772;9,37;1500200;4132496;5600;1800,00;1800,00;1800,00;1800,00;0,00;63,00;61,00;61,00
BrixPyxis;2019-08-02 14:39:00 UTC;0,00;0,00;0,00;100,00;88,12;10,89;0,99;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;32408,00;656,00;27431,00;10348512;15589468;5948880;36,50;340328;4975200;1714092;9,32;1500204;4131320;11764;1800,00;1800,00;1800,00;1800,00;0,00;63,00;61,00;61,00
BrixPyxis;2019-08-02 14:39:01 UTC;0,00;0,99;0,00;99,01;88,89;8,08;3,03;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;48432,00;764,00;29756,00;10348796;15589048;5948596;36,50;340328;4974016;1714392;9,32;1500208;4130484;404;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:39:02 UTC;0,00;0,00;0,00;100,00;89,00;8,00;3,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;32448,00;887,00;34152,00;10354600;15589560;5942792;36,46;340328;4969016;1714092;9,32;1500208;4125388;5976;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
