# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:37:45 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;3,00;5,00;10355100;15582488;5942292;36,46;340200;4969040;1724052;9,37;1499776;4125380;268;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:37:46 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;2,00;5,00;10354976;15582364;5942416;36,46;340200;4969064;1724052;9,37;1499776;4125380;292;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:37:47 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;5,00;10354976;15582364;5942416;36,46;340200;4969088;1724052;9,37;1499776;4125380;316;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:37:48 UTC;0,00;0,00;0,00;100,00;10,10;0,00;0,00;89,90;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;117,00;4730,00;10354108;15581496;5943284;36,47;340200;4969112;1725352;9,38;1499776;4125184;340;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:37:49 UTC;0,00;0,00;0,00;100,00;96,00;4,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;104,00;983,00;20573,00;10352868;15580308;5944524;36,48;340208;4969140;1727284;9,39;1500996;4125400;396;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:37:50 UTC;0,00;0,00;0,00;100,00;96,00;4,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;20,00;733,00;14733,00;10352000;15579464;5945392;36,48;340208;4969164;1728456;9,40;1501784;4125452;420;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:37:51 UTC;0,00;0,00;0,00;100,00;95,05;4,95;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;24,00;785,00;21194,00;10352496;15581332;5944896;36,48;340208;4970648;1735956;9,44;1499824;4126824;1904;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:37:52 UTC;0,00;0,00;0,00;100,00;95,00;5,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;20,00;825,00;18008,00;10353160;15580820;5944232;36,47;340208;4969300;1737888;9,45;1500804;4125648;468;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:37:53 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;24,00;893,00;17677,00;10351876;15579592;5945516;36,48;340208;4969324;1739060;9,45;1501784;4125704;492;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:37:54 UTC;0,00;0,00;0,00;100,00;96,97;3,03;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;64,00;672,00;15031,00;10351000;15579892;5946392;36,49;340216;4970812;1737888;9,45;1501196;4126880;1980;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
