      timestamp ;              name ; ID ; HRT ;   deadline ; aff. ;   duration
159756071081875 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 2921924966
159758997017049 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;   19476705
159759020501031 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1407149637
159760431656533 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1247094210
159761682759571 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1182706248
159762869470923 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 2323594443
159765197074890 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1270341951
159766471427332 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1153975840
159767629413439 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 3415878604
159771049307218 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1217603269
159772270920599 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1175872605
159773450803099 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1372756803
159774827568978 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1221764959
159776053340081 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1229987691
159777287333067 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1166679834
159778458021242 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 3836431195
159782298461512 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;  422834443
159782725307033 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 5551160631
159788280477772 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 5823007242
159794107495135 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1353881869
159795465381771 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1184224508
159796653612321 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1296286361
159797953903358 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1174122223
159799132039096 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1224636384
159800360689731 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1151080249
159801515783484 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 2463867059
159803983660302 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 2198852819
159806186518047 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1237441348
159807427968722 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1321550822
159808753526149 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1261073203
159810018607254 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1177302494
159811199916218 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1213200072
159812417122851 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1297718158
159813718859240 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1121063540
159814843931819 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 4174268431
159819022216657 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1406914290
159820433140370 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1193710022
159821630855920 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 2552110192
159824186972119 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1257625084
159825448603341 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1142290896
159826594908379 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1362689339
159827961602828 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;   58137704
159828023751584 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 5948870286
159833976628160 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1406402596
159835387035674 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 5454914318
159840845960262 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 4129036071
159844979005732 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;   34828518
159845017844975 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1287969488
159846309819240 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1175524746
159847489350115 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1211454078
159848704812771 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1287990739
159849996808358 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;  312260642
159850313075146 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;  518814781
159850835897137 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;  415420954
159851255324324 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1234346464
159852493684835 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1121504938
159853619202810 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 2898673857
159856521883294 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1245377953
159857771267811 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1252653578
159859027927289 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1325287216
159860357223880 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1207055768
159861568289857 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1159761771
159862732061743 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 1225333758
159863961400397 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 3548064829
159867513472415 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ;  682192404
159868199670372 ;  RT_CT_bitcount_S ;  1 ;   1 ;  250000000 ;    1 ; 5567754058
