# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-07-31 16:15:12 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;56,00;8,00;15147644;15761140;1149748;7,05;74780;720308;1459480;7,93;477556;498868;516;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:13 UTC;1,00;0,00;0,00;99,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;8,00;13,00;15147476;15761040;1149916;7,06;74780;720376;1459480;7,93;478060;498732;632;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:14 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;18,00;5,00;15147352;15760940;1150040;7,06;74780;720400;1459480;7,93;478060;498768;656;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:15 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;5,00;15147352;15760940;1150040;7,06;74780;720424;1459480;7,93;478060;498768;680;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:16 UTC;0,00;0,00;3,03;96,97;9,00;2,00;0,00;89,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;136,00;424,00;12065,00;15142640;15759816;1154752;7,09;74788;723820;1456828;7,92;478504;502204;4128;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:17 UTC;0,00;0,00;0,00;100,00;95,96;4,04;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;4,00;420,00;13252,00;15129992;15759712;1167400;7,16;74788;736388;1456140;7,92;478308;514552;16708;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:15:18 UTC;0,00;0,00;0,00;100,00;38,38;5,05;56,57;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17544,00;757,00;22309,00;15141896;15759568;1155496;7,09;74788;724708;1456140;7,92;478552;502756;3388;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:15:19 UTC;0,00;0,00;0,00;100,00;62,63;4,04;33,33;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17544,00;518,00;13948,00;15134072;15759356;1163320;7,14;74788;731928;1456140;7,92;478552;510252;760;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:20 UTC;0,00;0,00;0,00;100,00;59,41;3,96;36,63;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;16080,00;191,00;2862,00;15127884;15759260;1169508;7,18;74788;738068;1456140;7,92;478556;516296;1100;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:15:21 UTC;0,00;0,00;0,00;100,00;76,53;3,06;20,41;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17940,00;603,00;16931,00;15128876;15760032;1168516;7,17;74796;737908;1456140;7,92;478356;516136;1712;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:15:22 UTC;0,00;0,00;0,00;100,00;92,08;6,93;0,00;0,99;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17544,00;762,00;29327,00;15132224;15759296;1165168;7,15;74796;734020;1456828;7,92;478556;512084;14028;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:15:23 UTC;0,00;1,00;0,00;99,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;34852,00;1053,00;30417,00;15135028;15759256;1162364;7,13;74796;730900;1456140;7,92;478556;509144;912;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:15:24 UTC;0,00;0,00;0,00;100,00;95,00;5,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17780,00;623,00;19193,00;15138920;15759384;1158472;7,11;74796;727352;1456140;7,92;478556;505476;7368;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:15:25 UTC;0,00;0,00;0,00;100,00;94,00;5,00;0,00;1,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17544,00;684,00;16700,00;15128752;15759248;1168640;7,17;74796;737304;1456140;7,92;478564;515520;17320;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
