# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-07-31 16:20:38 UTC;0,00;1,02;0,00;98,98;2,04;0,00;0,00;97,96;2,00;1,00;0,00;97,00;1,02;0,00;0,00;98,98;4,00;116,00;30,00;51,00;15029800;15653176;1267592;7,78;75868;748788;1649652;8,97;680444;408616;740;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:20:39 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;1,01;0,00;0,00;98,99;3,00;1,00;0,00;96,00;0,00;0,00;10,00;198,00;15030048;15653452;1267344;7,78;75868;748108;1649652;8,97;680452;407936;764;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:20:40 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;1,02;0,00;0,00;98,98;1,98;0,00;0,00;98,02;0,00;0,00;6,00;608,00;15031956;15655380;1265436;7,76;75868;745844;1649652;8,97;680456;405672;788;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:20:41 UTC;0,00;0,00;0,00;100,00;6,06;3,03;0,00;90,91;1,01;0,00;0,00;98,99;2,00;0,00;0,00;98,00;0,00;0,00;858,00;24846,00;15028360;15651808;1269032;7,79;75868;747012;1655548;9,00;681828;406792;812;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:20:42 UTC;5,38;0,00;0,00;94,62;85,00;15,00;0,00;0,00;2,08;3,12;0,00;94,79;10,87;4,35;0,00;84,78;0,00;4768,00;7304,00;80486,00;14952100;15578840;1345292;8,25;75868;776248;1708984;9,29;680488;436088;840;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:20:43 UTC;1,08;0,00;0,00;98,92;86,00;13,00;0,00;1,00;1,05;0,00;0,00;98,95;2,06;0,00;0,00;97,94;0,00;7556,00;5932,00;98175,00;15014504;15640880;1282888;7,87;75876;761388;1662428;9,04;681076;421376;872;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:20:44 UTC;0,00;0,00;0,00;100,00;84,85;15,15;0,00;0,00;2,11;0,00;0,00;97,89;1,01;1,01;0,00;97,98;0,00;8008,00;6430,00;94147,00;15013988;15640368;1283404;7,87;75876;761924;1662428;9,04;681080;421876;900;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;60,00
BrixPyxis;2019-07-31 16:20:45 UTC;2,13;0,00;0,00;97,87;85,15;13,86;0,00;0,99;1,06;1,06;0,00;97,87;1,04;0,00;0,00;98,96;0,00;7784,00;5842,00;83643,00;14978500;15605468;1318892;8,09;75876;757748;1703868;9,26;680688;417652;924;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;59,00
BrixPyxis;2019-07-31 16:20:46 UTC;3,16;3,16;1,05;92,63;86,87;13,13;0,00;0,00;1,05;1,05;0,00;97,89;2,04;3,06;0,00;94,90;36,00;5104,00;6389,00;85951,00;15017604;15644012;1279788;7,85;75892;757948;1663116;9,04;681644;417584;1532;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;61,00
BrixPyxis;2019-07-31 16:20:47 UTC;2,17;1,09;3,26;93,48;84,00;16,00;0,00;0,00;2,13;2,13;0,00;95,74;3,06;0,00;11,22;85,71;16,00;8120,00;5526,00;82805,00;14972784;15599456;1324608;8,13;75896;754948;1694332;9,21;681076;414572;2144;1800,00;1800,00;1800,00;1800,00;0,00;61,00;60,00;61,00
