      timestamp ;       name ; ID ; HRT ; Prio ;   deadline ; aff. ;   duration
  5090291581751 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;    1254552
  5090292845072 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     328828
  5091291469241 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     417842
  5092291468837 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     417507
  5093291469131 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     416749
  5094291468843 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     412474
  5095291469475 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     417833
  5096291468589 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     424150
  5097291468818 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     422084
  5098291469655 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     401620
  5099291469778 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     418888
  5100291469083 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     421610
  5101291469468 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     417603
  5102291469623 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     411613
  5103291468832 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     418133
  5104291469289 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     412330
  5105291469243 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     395525
  5106291469566 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     416653
  5107291469450 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     406722
  5108291469316 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     406295
  5109291469902 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     407328
  5110291469956 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     404473
  5111291468777 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     403868
  5112291469104 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     399157
  5113291468973 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     402163
  5114291469120 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     405771
  5115291468780 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     399200
  5116291469169 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     405268
  5117291468979 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     386267
  5118291468584 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     405973
  5119291469207 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     405412
  5120291468892 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     411060
  5121291469290 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     400487
  5122291468645 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     394435
  5123291469531 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     400693
  5124291468907 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     406827
  5125291469129 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     402749
  5126291469357 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     351110
  5127291469310 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     396376
  5128291469409 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     407451
  5129291469147 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     403546
  5130291469233 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     395708
  5131291469574 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     397128
  5132291469088 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     403132
  5133291468939 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     396273
  5134291469022 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     406116
  5135291469322 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     400190
  5136291468769 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     401729
  5137291469358 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     414386
  5138291469314 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     409778
  5139291469006 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     402951
  5140291469109 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     399128
  5141291468648 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     409415
  5142291469165 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     403958
  5143291468512 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     403199
  5144291469084 ; RT_cjpeg_S ;  1 ;   1 ;    0 ; 1000000000 ;    1 ;     408115
