      timestamp ;                Chain ; ID ;   deadline ; aff. ;   duration
   503424261359 ; SignalDataProcessing ;  1 ; 10000000000 ;  766678307
   504192345894 ; SignalDataProcessing ;  1 ; 10000000000 ;  743960178
   504936317771 ; SignalDataProcessing ;  1 ; 10000000000 ;  743330784
   505679660727 ; SignalDataProcessing ;  1 ; 10000000000 ;  743462494
   506423135292 ; SignalDataProcessing ;  1 ; 10000000000 ;  745083866
   507168231332 ; SignalDataProcessing ;  1 ; 10000000000 ; 1138287451
   508499236520 ; SignalDataProcessing ;  1 ; 10000000000 ;  922019638
   509621848466 ; SignalDataProcessing ;  1 ; 10000000000 ;  922796119
   510737286853 ; SignalDataProcessing ;  1 ; 10000000000 ;  931192672
   511861245425 ; SignalDataProcessing ;  1 ; 10000000000 ;  923119229
   512977893286 ; SignalDataProcessing ;  1 ; 10000000000 ;  732295141
   513722098640 ; SignalDataProcessing ;  1 ; 10000000000 ;  731289909
   514465270358 ; SignalDataProcessing ;  1 ; 10000000000 ;  731519659
   515208659639 ; SignalDataProcessing ;  1 ; 10000000000 ;  732850970
   515953402188 ; SignalDataProcessing ;  1 ; 10000000000 ;  732268394
   516697620861 ; SignalDataProcessing ;  1 ; 10000000000 ;  733193282
   517442740958 ; SignalDataProcessing ;  1 ; 10000000000 ;  732975383
   518187589261 ; SignalDataProcessing ;  1 ; 10000000000 ;  733430607
   518932893079 ; SignalDataProcessing ;  1 ; 10000000000 ;  733048808
   519677886828 ; SignalDataProcessing ;  1 ; 10000000000 ;  731908237
   520421755978 ; SignalDataProcessing ;  1 ; 10000000000 ;  733555973
   521167211059 ; SignalDataProcessing ;  1 ; 10000000000 ;  733976559
   521913051379 ; SignalDataProcessing ;  1 ; 10000000000 ;  732822447
   522657838264 ; SignalDataProcessing ;  1 ; 10000000000 ;  732404272
   523402170655 ; SignalDataProcessing ;  1 ; 10000000000 ;  731831417
   524145909535 ; SignalDataProcessing ;  1 ; 10000000000 ;  733790737
   524891633984 ; SignalDataProcessing ;  1 ; 10000000000 ;  732537493
   525636085392 ; SignalDataProcessing ;  1 ; 10000000000 ;  732678208
   526380644076 ; SignalDataProcessing ;  1 ; 10000000000 ;  731480137
   527123975934 ; SignalDataProcessing ;  1 ; 10000000000 ;  733687170
   527869639050 ; SignalDataProcessing ;  1 ; 10000000000 ;  732989824
   528614613178 ; SignalDataProcessing ;  1 ; 10000000000 ;  732315257
   529358872747 ; SignalDataProcessing ;  1 ; 10000000000 ;  733988110
   530104719765 ; SignalDataProcessing ;  1 ; 10000000000 ;  732060079
   530848668922 ; SignalDataProcessing ;  1 ; 10000000000 ;  731763538
   531592383430 ; SignalDataProcessing ;  1 ; 10000000000 ;  731869277
   532336132767 ; SignalDataProcessing ;  1 ; 10000000000 ;  733306491
   533081377051 ; SignalDataProcessing ;  1 ; 10000000000 ;  732383017
   533825741678 ; SignalDataProcessing ;  1 ; 10000000000 ;  731982364
   534569673693 ; SignalDataProcessing ;  1 ; 10000000000 ;  733009992
   535314641524 ; SignalDataProcessing ;  1 ; 10000000000 ;  733824513
   536060380740 ; SignalDataProcessing ;  1 ; 10000000000 ;  732870710
   536805217082 ; SignalDataProcessing ;  1 ; 10000000000 ;  731782660
   537548940144 ; SignalDataProcessing ;  1 ; 10000000000 ;  732965561
   538293877450 ; SignalDataProcessing ;  1 ; 10000000000 ;  733289214
   539039149440 ; SignalDataProcessing ;  1 ; 10000000000 ;  732318924
   539783458476 ; SignalDataProcessing ;  1 ; 10000000000 ;  733194124
   540528601726 ; SignalDataProcessing ;  1 ; 10000000000 ;  731954167
   541272468784 ; SignalDataProcessing ;  1 ; 10000000000 ;  732836896
   542017263677 ; SignalDataProcessing ;  1 ; 10000000000 ;  732985522
   542762282843 ; SignalDataProcessing ;  1 ; 10000000000 ;  732457162
   543506722445 ; SignalDataProcessing ;  1 ; 10000000000 ;  731445698
   544250183193 ; SignalDataProcessing ;  1 ; 10000000000 ;  733671385
   544995805969 ; SignalDataProcessing ;  1 ; 10000000000 ;  733771299
   545741595653 ; SignalDataProcessing ;  1 ; 10000000000 ;  733746891
   546487320601 ; SignalDataProcessing ;  1 ; 10000000000 ;  732368036
   547231703297 ; SignalDataProcessing ;  1 ; 10000000000 ;  732312586
   547975997165 ; SignalDataProcessing ;  1 ; 10000000000 ;  732337416
   548720349161 ; SignalDataProcessing ;  1 ; 10000000000 ;  732981202
   549465284958 ; SignalDataProcessing ;  1 ; 10000000000 ;  732278487
   550209604100 ; SignalDataProcessing ;  1 ; 10000000000 ;  733173529
   550954779045 ; SignalDataProcessing ;  1 ; 10000000000 ;  732815535
   551699674995 ; SignalDataProcessing ;  1 ; 10000000000 ;  732750100
   552444416431 ; SignalDataProcessing ;  1 ; 10000000000 ;  733050507
   553189479186 ; SignalDataProcessing ;  1 ; 10000000000 ;  734294042
   553935790086 ; SignalDataProcessing ;  1 ; 10000000000 ;  732590312
   554680392903 ; SignalDataProcessing ;  1 ; 10000000000 ;  731889986
   555424266713 ; SignalDataProcessing ;  1 ; 10000000000 ;  732493251
   556168724730 ; SignalDataProcessing ;  1 ; 10000000000 ;  733377441
   556914132611 ; SignalDataProcessing ;  1 ; 10000000000 ;  733809317
   557660033390 ; SignalDataProcessing ;  1 ; 10000000000 ;  732144832
   558404189743 ; SignalDataProcessing ;  1 ; 10000000000 ;  732757610
   559148914990 ; SignalDataProcessing ;  1 ; 10000000000 ;  732457435
   559893396913 ; SignalDataProcessing ;  1 ; 10000000000 ;  733249820
   560638703612 ; SignalDataProcessing ;  1 ; 10000000000 ;  733114106
   561383860829 ; SignalDataProcessing ;  1 ; 10000000000 ;  734038443
   562129959524 ; SignalDataProcessing ;  1 ; 10000000000 ;  733340475
   562875333975 ; SignalDataProcessing ;  1 ; 10000000000 ;  731522958
   563618962801 ; SignalDataProcessing ;  1 ; 10000000000 ;  735185756
   564366196700 ; SignalDataProcessing ;  1 ; 10000000000 ;  732316201
   565110540232 ; SignalDataProcessing ;  1 ; 10000000000 ;  735069659
   565857677760 ; SignalDataProcessing ;  1 ; 10000000000 ;  733329903
   566603100933 ; SignalDataProcessing ;  1 ; 10000000000 ;  733888312
   567348981409 ; SignalDataProcessing ;  1 ; 10000000000 ;  731847129
   568092816045 ; SignalDataProcessing ;  1 ; 10000000000 ;  734117109
   568839001098 ; SignalDataProcessing ;  1 ; 10000000000 ;  733010173
   569584059936 ; SignalDataProcessing ;  1 ; 10000000000 ;  732571923
   570328627468 ; SignalDataProcessing ;  1 ; 10000000000 ;  734460050
   571075097700 ; SignalDataProcessing ;  1 ; 10000000000 ;  732769667
   571819976741 ; SignalDataProcessing ;  1 ; 10000000000 ;  732128489
   572564144716 ; SignalDataProcessing ;  1 ; 10000000000 ;  733255714
   573309418407 ; SignalDataProcessing ;  1 ; 10000000000 ;  732853561
   574054291784 ; SignalDataProcessing ;  1 ; 10000000000 ;  733472945
   574799886927 ; SignalDataProcessing ;  1 ; 10000000000 ;  733252458
   575545195428 ; SignalDataProcessing ;  1 ; 10000000000 ;  733252666
   576290556277 ; SignalDataProcessing ;  1 ; 10000000000 ;  733420231
   577035999655 ; SignalDataProcessing ;  1 ; 10000000000 ;  741752370
   577789835152 ; SignalDataProcessing ;  1 ; 10000000000 ;  735641462
   578537532369 ; SignalDataProcessing ;  1 ; 10000000000 ;  734100579
   579283730439 ; SignalDataProcessing ;  1 ; 10000000000 ;  734258874
   580030086226 ; SignalDataProcessing ;  1 ; 10000000000 ;  733296221
   580775505492 ; SignalDataProcessing ;  1 ; 10000000000 ;  733907635
   581521528726 ; SignalDataProcessing ;  1 ; 10000000000 ;  732910250
   582266514652 ; SignalDataProcessing ;  1 ; 10000000000 ;  733299628
   583011887252 ; SignalDataProcessing ;  1 ; 10000000000 ;  735759239
   583759812091 ; SignalDataProcessing ;  1 ; 10000000000 ;  733092013
   584504932189 ; SignalDataProcessing ;  1 ; 10000000000 ;  732530026
   585249522759 ; SignalDataProcessing ;  1 ; 10000000000 ;  733533503
   585995157618 ; SignalDataProcessing ;  1 ; 10000000000 ;  735691560
   586742967555 ; SignalDataProcessing ;  1 ; 10000000000 ;  733627838
   587488611337 ; SignalDataProcessing ;  1 ; 10000000000 ;  734391874
   588235131508 ; SignalDataProcessing ;  1 ; 10000000000 ;  734396772
   588981557773 ; SignalDataProcessing ;  1 ; 10000000000 ;  734234351
   589727917192 ; SignalDataProcessing ;  1 ; 10000000000 ;  733200748
   590473138991 ; SignalDataProcessing ;  1 ; 10000000000 ;  734351486
   591219591489 ; SignalDataProcessing ;  1 ; 10000000000 ;  733364051
   591964979912 ; SignalDataProcessing ;  1 ; 10000000000 ;  733645817
   592710755771 ; SignalDataProcessing ;  1 ; 10000000000 ;  734113663
   593456883002 ; SignalDataProcessing ;  1 ; 10000000000 ;  732837092
   594201782057 ; SignalDataProcessing ;  1 ; 10000000000 ;  733078858
   594946937186 ; SignalDataProcessing ;  1 ; 10000000000 ;  733896884
   595692933523 ; SignalDataProcessing ;  1 ; 10000000000 ;  732704505
   596609334917 ; SignalDataProcessing ;  1 ; 10000000000 ;  771894212
   597385225373 ; SignalDataProcessing ;  1 ; 10000000000 ;  778020098
   598167241265 ; SignalDataProcessing ;  1 ; 10000000000 ;  775496472
   598946734476 ; SignalDataProcessing ;  1 ; 10000000000 ;  776716053
   599727446807 ; SignalDataProcessing ;  1 ; 10000000000 ;  778266384
   600509709675 ; SignalDataProcessing ;  1 ; 10000000000 ;  776034981
   601289741768 ; SignalDataProcessing ;  1 ; 10000000000 ;  776285805
   602070025143 ; SignalDataProcessing ;  1 ; 10000000000 ;  777073411
   602851094739 ; SignalDataProcessing ;  1 ; 10000000000 ;  775161842
   603630242148 ; SignalDataProcessing ;  1 ; 10000000000 ;  774869741
   604409107945 ; SignalDataProcessing ;  1 ; 10000000000 ;  775653624
   605188758194 ; SignalDataProcessing ;  1 ; 10000000000 ;  776580402
   605969334916 ; SignalDataProcessing ;  1 ; 10000000000 ;  775892957
   606749223254 ; SignalDataProcessing ;  1 ; 10000000000 ;  775697376
   607528917128 ; SignalDataProcessing ;  1 ; 10000000000 ;  785653895
   608318563069 ; SignalDataProcessing ;  1 ; 10000000000 ;  776092707
   609098652016 ; SignalDataProcessing ;  1 ; 10000000000 ;  776810632
   609879459103 ; SignalDataProcessing ;  1 ; 10000000000 ;  775293212
