      timestamp ;                Chain ; ID ;   deadline ; aff. ;   duration
364485374449142 ; SignalDataProcessing ;  1 ; 10000000000 ;  232085856
364485610493891 ; SignalDataProcessing ;  1 ; 10000000000 ;  234562602
364485849024880 ; SignalDataProcessing ;  1 ; 10000000000 ;  271584320
364486120620889 ; SignalDataProcessing ;  1 ; 10000000000 ;  240161801
364486360793168 ; SignalDataProcessing ;  1 ; 10000000000 ;  241330643
364486602132718 ; SignalDataProcessing ;  1 ; 10000000000 ;  237610974
364486839752054 ; SignalDataProcessing ;  1 ; 10000000000 ;  244373221
364487084133853 ; SignalDataProcessing ;  1 ; 10000000000 ;  478110351
364487562252219 ; SignalDataProcessing ;  1 ; 10000000000 ;  485143033
364488047404885 ; SignalDataProcessing ;  1 ; 10000000000 ;  599613234
364488647031376 ; SignalDataProcessing ;  1 ; 10000000000 ;  490668992
364489137713367 ; SignalDataProcessing ;  1 ; 10000000000 ;  559165651
364489822781896 ; SignalDataProcessing ;  1 ; 10000000000 ;  526622414
364490586897439 ; SignalDataProcessing ;  1 ; 10000000000 ;  488249333
364491304832460 ; SignalDataProcessing ;  1 ; 10000000000 ;  490962640
364492022053858 ; SignalDataProcessing ;  1 ; 10000000000 ;  492445503
364492744338832 ; SignalDataProcessing ;  1 ; 10000000000 ;  490052054
364493465674999 ; SignalDataProcessing ;  1 ; 10000000000 ;  489314707
364494183864988 ; SignalDataProcessing ;  1 ; 10000000000 ;  491715801
364494900962597 ; SignalDataProcessing ;  1 ; 10000000000 ;  493871469
364495619890498 ; SignalDataProcessing ;  1 ; 10000000000 ;  491671658
364496341429648 ; SignalDataProcessing ;  1 ; 10000000000 ;  488883147
364497061643748 ; SignalDataProcessing ;  1 ; 10000000000 ;  489454543
364497782329454 ; SignalDataProcessing ;  1 ; 10000000000 ;  489307169
364498501108801 ; SignalDataProcessing ;  1 ; 10000000000 ;  491268407
364499220406293 ; SignalDataProcessing ;  1 ; 10000000000 ;  488863704
364499940377257 ; SignalDataProcessing ;  1 ; 10000000000 ;  488765693
364500657765604 ; SignalDataProcessing ;  1 ; 10000000000 ;  490095915
364501376457595 ; SignalDataProcessing ;  1 ; 10000000000 ;  488851136
364502096002938 ; SignalDataProcessing ;  1 ; 10000000000 ;  491389401
364502818319295 ; SignalDataProcessing ;  1 ; 10000000000 ;  489149609
364503535681999 ; SignalDataProcessing ;  1 ; 10000000000 ;  490606176
364504255362174 ; SignalDataProcessing ;  1 ; 10000000000 ;  490928972
364504975629123 ; SignalDataProcessing ;  1 ; 10000000000 ;  491363534
364505691940353 ; SignalDataProcessing ;  1 ; 10000000000 ;  492418937
364506413066029 ; SignalDataProcessing ;  1 ; 10000000000 ;  489797178
364507133670062 ; SignalDataProcessing ;  1 ; 10000000000 ;  489985954
364507855121452 ; SignalDataProcessing ;  1 ; 10000000000 ;  488343364
364508571210747 ; SignalDataProcessing ;  1 ; 10000000000 ;  493685944
364509290564292 ; SignalDataProcessing ;  1 ; 10000000000 ;  242394834
364509536616675 ; SignalDataProcessing ;  1 ; 10000000000 ;  245012148
364509978058016 ; SignalDataProcessing ;  1 ; 10000000000 ;  289408612
