      timestamp ;                Chain ; ID ;   deadline ; aff. ;   duration
 12654535882501 ; SignalDataProcessing ;  1 ; 10000000000 ;  386137026
 12654925957169 ; SignalDataProcessing ;  1 ; 10000000000 ;  385491841
 12655315398420 ; SignalDataProcessing ;  1 ; 10000000000 ;  845483774
 12656160901155 ; SignalDataProcessing ;  1 ; 10000000000 ;  751778137
 12656912697865 ; SignalDataProcessing ;  1 ; 10000000000 ;  844105923
 12657756822421 ; SignalDataProcessing ;  1 ; 10000000000 ; 1090671494
 12658847513090 ; SignalDataProcessing ;  1 ; 10000000000 ;  389005139
 12659236538248 ; SignalDataProcessing ;  1 ; 10000000000 ;  389465975
 12659626035441 ; SignalDataProcessing ;  1 ; 10000000000 ;  389920437
 12660015976143 ; SignalDataProcessing ;  1 ; 10000000000 ;  389792073
 12660405787696 ; SignalDataProcessing ;  1 ; 10000000000 ;  388531158
 12660794338883 ; SignalDataProcessing ;  1 ; 10000000000 ;  388814953
 12661183173793 ; SignalDataProcessing ;  1 ; 10000000000 ;  389265384
 12661572460138 ; SignalDataProcessing ;  1 ; 10000000000 ;  388926503
 12661961406657 ; SignalDataProcessing ;  1 ; 10000000000 ;  389251783
 12662350677774 ; SignalDataProcessing ;  1 ; 10000000000 ;  389569071
 12662740276685 ; SignalDataProcessing ;  1 ; 10000000000 ;  388627044
 12663128923373 ; SignalDataProcessing ;  1 ; 10000000000 ;  389620008
 12663518563108 ; SignalDataProcessing ;  1 ; 10000000000 ;  389283958
 12663907866309 ; SignalDataProcessing ;  1 ; 10000000000 ;  389570259
 12664297456548 ; SignalDataProcessing ;  1 ; 10000000000 ;  389796393
 12664687273398 ; SignalDataProcessing ;  1 ; 10000000000 ;  388803941
 12665076108127 ; SignalDataProcessing ;  1 ; 10000000000 ;  390468180
 12665466596076 ; SignalDataProcessing ;  1 ; 10000000000 ;  388880337
 12665855496303 ; SignalDataProcessing ;  1 ; 10000000000 ;  389194201
 12666244710716 ; SignalDataProcessing ;  1 ; 10000000000 ;  389705111
 12666634435878 ; SignalDataProcessing ;  1 ; 10000000000 ;  389875323
 12667024341135 ; SignalDataProcessing ;  1 ; 10000000000 ;  389848482
 12667414209264 ; SignalDataProcessing ;  1 ; 10000000000 ;  389620846
 12667803849750 ; SignalDataProcessing ;  1 ; 10000000000 ;  389028527
 12668192898310 ; SignalDataProcessing ;  1 ; 10000000000 ;  390031929
 12668582949495 ; SignalDataProcessing ;  1 ; 10000000000 ;  389712414
 12668972679896 ; SignalDataProcessing ;  1 ; 10000000000 ;  388651432
 12669361351430 ; SignalDataProcessing ;  1 ; 10000000000 ;  388790765
 12669750162601 ; SignalDataProcessing ;  1 ; 10000000000 ;  388838490
 12670139020979 ; SignalDataProcessing ;  1 ; 10000000000 ;  390192528
 12670529233362 ; SignalDataProcessing ;  1 ; 10000000000 ;  389391219
 12670918644653 ; SignalDataProcessing ;  1 ; 10000000000 ;  389166884
 12671307830952 ; SignalDataProcessing ;  1 ; 10000000000 ;  388851834
 12671696702698 ; SignalDataProcessing ;  1 ; 10000000000 ;  389752717
 12672086475514 ; SignalDataProcessing ;  1 ; 10000000000 ;  389760685
 12672476255470 ; SignalDataProcessing ;  1 ; 10000000000 ;  389968351
 12672866243333 ; SignalDataProcessing ;  1 ; 10000000000 ;  388878272
 12673255141630 ; SignalDataProcessing ;  1 ; 10000000000 ;  391056981
 12673646217878 ; SignalDataProcessing ;  1 ; 10000000000 ;  389827162
 12674036065153 ; SignalDataProcessing ;  1 ; 10000000000 ;  389652886
 12674425737823 ; SignalDataProcessing ;  1 ; 10000000000 ;  388775210
