# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%us
BrixPyxis;2019-07-30 14:22:49 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8196,00;3029,00;45958,00;15388912;15745656;908204;5,57;62608;473416;1415720;7,70;400576;324136;748;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:22:50 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3458,00;43479,00;15399736;15757516;897380;5,51;62608;474468;1405272;7,64;399988;325172;480;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:22:51 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3771,00;49840,00;15399480;15757260;897636;5,51;62608;474340;1405272;7,64;399988;325172;504;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:22:52 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2823,00;39582,00;15387944;15745192;909172;5,58;62608;473932;1415720;7,70;400576;324640;1112;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:22:53 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3480,00;43480,00;15398720;15756556;898396;5,51;62608;474396;1405272;7,64;399988;325228;556;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:22:54 UTC;0,00;0,00;1,00;99,00;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8808,00;3772,00;49839,00;15398536;15756500;898580;5,51;62616;474564;1405272;7,64;400008;325264;712;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:22:55 UTC;0,00;0,99;0,00;99,01;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2819,00;41830,00;15398512;15756140;898604;5,51;62616;474256;1405272;7,64;400204;324928;1628;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:22:56 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3446,00;41207,00;15397844;15755864;899272;5,52;62616;474624;1405272;7,64;400008;325320;792;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:22:57 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3759,00;49833,00;15397464;15755540;899652;5,52;62616;474496;1405272;7,64;400008;325376;816;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:22:58 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2926,00;43117,00;15375388;15731996;921728;5,66;62616;473204;1425348;7,75;400204;323808;1424;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:22:59 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8792,00;3538,00;46309,00;15386500;15743548;910616;5,59;62624;473476;1415720;7,70;400008;324256;864;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:00 UTC;0,00;0,00;0,00;100,00;94,00;6,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3592,00;43482,00;15396528;15754752;900588;5,53;62624;474724;1405272;7,64;400008;325432;892;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:01 UTC;0,00;0,00;0,00;100,00;89,00;11,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6780,00;3232,00;43655,00;15375088;15731772;922028;5,66;62624;471288;1425348;7,75;400988;322028;1500;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:02 UTC;0,00;0,00;0,00;100,00;90,10;9,90;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7788,00;3349,00;46234,00;15386728;15743808;910388;5,59;62624;471756;1415720;7,70;400596;322420;940;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:03 UTC;0,00;0,00;0,00;100,00;90,91;9,09;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3467,00;43479,00;15396900;15755252;900216;5,52;62624;472904;1405272;7,64;400008;323596;964;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:04 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;4,00;7604,00;3559,00;43475,00;15373148;15730128;923968;5,67;62636;471508;1425348;7,75;401380;322224;988;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:05 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7788,00;3035,00;45940,00;15385224;15742532;911892;5,60;62636;471792;1415720;7,70;400616;322548;532;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:06 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3454,00;43475,00;15395868;15754352;901248;5,53;62636;473040;1405272;7,64;400028;323724;268;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:07 UTC;0,00;0,00;0,00;100,00;90,10;9,90;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3735,00;49780,00;15395448;15754088;901668;5,53;62636;473012;1405272;7,64;400028;323780;292;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:08 UTC;0,00;0,00;0,00;100,00;90,91;9,09;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2847,00;39626,00;15384076;15741932;913040;5,60;62636;472116;1415720;7,70;400616;322996;900;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:09 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8780,00;3457,00;43479,00;15395096;15753736;902020;5,53;62644;473068;1405272;7,64;400028;323780;344;1800,00;1800,00;1800,00;1800,00;0,00;58,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:10 UTC;0,00;0,00;0,00;100,00;90,10;9,90;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3767,00;49834,00;15394552;15753200;902564;5,54;62644;473136;1405272;7,64;400036;323780;364;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:11 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2809,00;39583,00;15382860;15740976;914256;5,61;62644;472732;1415720;7,70;400624;323248;1268;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:12 UTC;0,00;0,00;0,00;100,00;93,94;6,06;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3469,00;43483,00;15394024;15752888;903092;5,54;62644;473100;1405272;7,64;400040;323888;416;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:13 UTC;0,00;0,00;0,00;100,00;90,10;9,90;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3766,00;49829,00;15393784;15752648;903332;5,54;62644;473168;1405272;7,64;400040;323888;440;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:14 UTC;0,00;0,00;0,00;100,00;91,92;8,08;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5888,00;2925,00;43088,00;15395420;15752716;901696;5,53;62652;471484;1405272;7,64;400236;322320;1640;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:15 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3352,00;39994,00;15380564;15739428;916552;5,62;62652;473128;1424660;7,75;400040;323888;496;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;55,00
BrixPyxis;2019-07-30 14:23:16 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3761,00;49819,00;15392960;15751984;904156;5,55;62652;473196;1405272;7,64;400044;323940;520;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:17 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6780,00;3125,00;43179,00;15370496;15728008;926620;5,69;62652;471808;1425348;7,75;400632;322428;1132;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:18 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7788,00;3374,00;46234,00;15381848;15739752;915268;5,62;62652;472080;1415720;7,70;400240;322820;572;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:19 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8776,00;3542,00;43480,00;15391728;15750808;905388;5,56;62660;473228;1405272;7,64;400044;323996;596;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:20 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6816,00;3407,00;43175,00;15368164;15725808;928952;5,70;62660;471836;1425348;7,75;401816;322452;1128;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:21 UTC;0,00;0,00;0,00;100,00;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7788,00;3170,00;46240,00;15380556;15738648;916560;5,62;62660;472108;1415720;7,70;400644;322896;568;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;57,00
BrixPyxis;2019-07-30 14:23:22 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3471,00;43476,00;15390976;15750244;906140;5,56;62660;473352;1405272;7,64;400056;324072;592;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;57,00
BrixPyxis;2019-07-30 14:23:23 UTC;0,00;0,00;0,00;100,00;89,11;10,89;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6780,00;3554,00;43472,00;15367164;15725900;929952;5,71;62660;473036;1425348;7,75;401428;323540;2080;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:24 UTC;0,00;0,00;0,99;99,01;91,92;8,08;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7836,00;3028,00;45945,00;15379308;15737708;917808;5,63;62668;472432;1415720;7,70;400644;323204;972;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:25 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8872,00;3451,00;43481,00;15390048;15749532;907068;5,57;62668;473384;1405272;7,64;400060;324184;560;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;56,00
BrixPyxis;2019-07-30 14:23:26 UTC;0,00;0,99;0,00;99,01;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3765,00;49845,00;15389672;15749212;907444;5,57;62668;473452;1405272;7,64;400060;324240;584;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;56,00
BrixPyxis;2019-07-30 14:23:27 UTC;0,00;1,00;0,00;99,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2821,00;39586,00;15378044;15736996;919072;5,64;62668;472948;1415720;7,70;400648;323652;1192;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:28 UTC;0,00;0,00;0,00;100,00;94,00;6,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3848,00;43769,00;15389224;15748820;907892;5,57;62668;473416;1405272;7,64;400064;324292;636;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;55,00
BrixPyxis;2019-07-30 14:23:29 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8788,00;3763,00;49842,00;15388820;15748516;908296;5,57;62676;473484;1405272;7,64;400064;324292;668;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;55,00
BrixPyxis;2019-07-30 14:23:30 UTC;0,00;0,00;0,00;100,00;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2812,00;39581,00;15377192;15736496;919924;5,64;62676;473172;1415720;7,70;400652;323900;1568;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:31 UTC;0,00;0,00;0,00;100,00;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3451,00;43480,00;15388232;15747984;908884;5,58;62676;473640;1405272;7,64;400064;324348;716;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:32 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3767,00;49833,00;15387944;15747700;909172;5,58;62676;473512;1405272;7,64;400064;324348;740;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;55,00
BrixPyxis;2019-07-30 14:23:33 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;5832,00;2939,00;43123,00;15369828;15728072;927288;5,69;62676;472120;1425348;7,75;400260;322836;2224;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;55,00
BrixPyxis;2019-07-30 14:23:34 UTC;0,00;0,00;0,00;100,00;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8784,00;3429,00;43749,00;15371016;15730344;926100;5,68;62684;472984;1424660;7,75;400064;323620;792;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;56,00
BrixPyxis;2019-07-30 14:23:35 UTC;0,00;0,00;0,00;100,00;94,00;6,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;9500,00;3689,00;46047,00;15386804;15746732;910312;5,59;62684;473740;1405272;7,64;400076;324404;44;1800,00;1800,00;1800,00;1800,00;0,00;58,00;58,00;56,00
BrixPyxis;2019-07-30 14:23:36 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6780,00;3171,00;43178,00;15364100;15722516;933016;5,73;62684;472152;1425348;7,75;400864;322888;656;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:37 UTC;0,00;0,00;0,00;100,00;91,09;8,91;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7788,00;3338,00;46246,00;15375948;15734812;921168;5,65;62684;472620;1415720;7,70;400276;323336;96;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;57,00
BrixPyxis;2019-07-30 14:23:38 UTC;0,00;0,00;0,00;100,00;92,93;7,07;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3528,00;43480,00;15385960;15746100;911156;5,59;62684;473668;1405272;7,64;400080;324512;120;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;57,00
BrixPyxis;2019-07-30 14:23:39 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6828,00;3417,00;43191,00;15362496;15721068;934620;5,73;62692;472376;1425348;7,75;401844;322944;728;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:40 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7788,00;3175,00;46233,00;15374664;15733628;922452;5,66;62692;472652;1415720;7,70;400668;323336;464;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:41 UTC;0,00;0,00;0,00;100,00;91,00;9,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8728,00;3458,00;43487,00;15385068;15745272;912048;5,60;62692;473896;1405272;7,64;400084;324568;360;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
BrixPyxis;2019-07-30 14:23:42 UTC;0,00;0,99;0,00;99,01;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6780,00;3558,00;43486,00;15361232;15720948;935884;5,74;62692;473476;1425348;7,75;401456;323980;1552;1800,00;1800,00;1800,00;1800,00;0,00;57,00;57,00;56,00
