# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:30:53 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;69,00;14,00;10362408;15581284;5934984;36,42;339536;4961832;1720904;9,36;1499132;4118176;516;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:30:54 UTC;0,00;0,00;1,00;99,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;108,00;16,00;14,00;10362408;15581284;5934984;36,42;339544;4961824;1720904;9,36;1499132;4118176;516;1800,00;1800,00;1800,00;1800,00;0,00;63,00;61,00;60,00
BrixPyxis;2019-08-02 14:30:55 UTC;0,99;0,00;0,00;99,01;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;25,00;152,00;10362408;15581324;5934984;36,42;339544;4961352;1720904;9,36;1499140;4117704;620;1800,00;1800,00;1800,00;1800,00;0,00;63,00;61,00;60,00
BrixPyxis;2019-08-02 14:30:56 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;5,00;10362408;15581324;5934984;36,42;339544;4961352;1720904;9,36;1499140;4117704;620;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:30:57 UTC;0,00;0,00;0,00;100,00;9,00;1,00;0,00;90,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;130,00;4893,00;10358192;15581420;5939200;36,44;339544;4965560;1721708;9,36;1499140;4121820;5024;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:30:58 UTC;0,00;0,00;0,00;100,00;94,00;6,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;16080,00;342,00;17366,00;10351620;15581512;5945772;36,48;339544;4972272;1722392;9,36;1499336;4128432;11500;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:30:59 UTC;0,00;1,00;0,00;99,00;49,00;9,00;42,00;0,00;0,00;0,00;4,00;96,00;0,00;0,00;0,00;100,00;0,00;17768,00;1887,00;52293,00;10358192;15580656;5939200;36,44;339552;4964776;1723428;9,37;1499672;4121036;696;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:31:00 UTC;0,00;0,00;0,00;100,00;58,59;4,04;37,37;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;17720,00;924,00;21723,00;10351744;15580588;5945648;36,48;339552;4970968;1723428;9,37;1499672;4127244;744;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:31:01 UTC;0,00;0,00;0,00;100,00;57,00;2,00;41,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;16088,00;586,00;9603,00;10346740;15580332;5950652;36,51;339552;4975808;1724472;9,37;1500064;4132116;2204;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:31:02 UTC;0,00;0,00;0,00;100,00;27,00;2,00;71,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;1632,00;386,00;15758,00;10349512;15580808;5947880;36,50;339552;4973780;1723432;9,37;1499672;4129960;11308;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
