# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:35:29 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;3,00;5,00;10358932;15583048;5938460;36,44;339976;4965924;1721636;9,36;1499508;4122272;568;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:35:30 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;3,00;17,00;10358932;15583056;5938460;36,44;339976;4965948;1721636;9,36;1499508;4122280;592;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:35:31 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;5,00;10358932;15583056;5938460;36,44;339976;4965972;1721636;9,36;1499508;4122280;616;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:35:32 UTC;0,00;0,00;0,00;100,00;9,90;0,99;0,00;89,11;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;1408,00;4717,00;10355088;15580424;5942304;36,46;339976;4963956;1723516;9,37;1504800;4120260;1808;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:35:33 UTC;0,00;1,00;12,00;87,00;68,69;13,13;18,18;0,00;0,00;0,00;8,00;92,00;0,00;0,00;0,00;100,00;0,00;9048,00;9764,00;75100,00;10360292;15584684;5937100;36,43;339984;4963108;1724848;9,38;1500764;4119316;552;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:35:34 UTC;0,00;0,00;4,04;95,96;70,30;9,90;19,80;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8596,00;9898,00;55488,00;10353072;15579192;5944320;36,47;339992;4964828;1724548;9,38;1506224;4121056;1792;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:35:35 UTC;0,00;0,00;0,00;100,00;65,66;10,10;24,24;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10700,00;9021,00;66413,00;10360140;15585476;5937252;36,43;339992;4963980;1724848;9,38;1499864;4120272;356;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:35:36 UTC;0,00;0,00;0,00;100,00;75,76;14,14;10,10;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10720,00;10765,00;72098,00;10358900;15585300;5938492;36,44;339992;4965028;1724548;9,38;1499956;4121336;380;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:35:37 UTC;0,00;0,00;0,00;100,00;80,00;6,00;14,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10692,00;11573,00;34008,00;10359272;15583880;5938120;36,44;339992;4963468;1725148;9,38;1501524;4119544;696;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:35:38 UTC;0,00;0,00;0,00;100,00;92,08;7,92;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;12404,00;13272,00;38460,00;10356916;15582364;5940476;36,45;339992;4963904;1725148;9,38;1503096;4120380;1600;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;62,00
BrixPyxis;2019-08-02 14:35:39 UTC;0,00;0,00;0,00;100,00;95,00;5,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;12896,00;13373,00;41436,00;10354932;15580772;5942460;36,46;340000;4964632;1724504;9,38;1504664;4120772;1628;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;62,00
BrixPyxis;2019-08-02 14:35:40 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;12824,00;13301,00;41502,00;10353320;15579412;5944072;36,47;340000;4964676;1724504;9,38;1505848;4121016;1944;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;62,00
BrixPyxis;2019-08-02 14:35:41 UTC;0,00;0,00;0,00;100,00;90,00;10,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;14116,00;13222,00;43185,00;10356048;15582336;5941344;36,46;340000;4965008;1734192;9,43;1500164;4121212;800;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;62,00
BrixPyxis;2019-08-02 14:35:42 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;12824,00;13338,00;41795,00;10358900;15584012;5938492;36,44;340000;4963876;1724804;9,38;1501340;4120036;824;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
