# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:21:47 UTC;0,00;1,00;0,00;99,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;53,00;13,00;10375852;15580424;5921540;36,33;338652;4950840;1719388;9,35;1498148;4107172;292;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:48 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;21,00;1827,00;10375728;15580300;5921664;36,34;338652;4950924;1719388;9,35;1498148;4107216;316;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:49 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;21,00;656,00;10377564;15582168;5919828;36,32;338652;4948400;1719388;9,35;1498148;4104896;340;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:50 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;5,00;10377340;15581944;5920052;36,33;338652;4948412;1719388;9,35;1498148;4104736;364;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:51 UTC;0,00;0,00;4,00;96,00;9,09;1,01;0,00;89,90;1,00;0,00;0,00;99,00;0,00;0,00;0,00;100,00;0,00;104,00;1343,00;13582,00;10372008;15577396;5925384;36,36;338660;4949308;1725928;9,38;1502068;4105496;1268;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:52 UTC;0,00;0,00;0,00;100,00;69,00;13,00;17,00;1,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8568,00;9845,00;76401,00;10375480;15581296;5921912;36,34;338660;4949580;1725584;9,38;1498500;4105908;464;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:21:53 UTC;0,00;0,00;0,00;100,00;69,61;10,78;17,65;1,96;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8560,00;9904,00;56942,00;10370148;15576356;5927244;36,37;338660;4950184;1725584;9,38;1503400;4106300;1756;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:54 UTC;0,00;0,00;0,00;100,00;67,00;13,00;19,00;1,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10700,00;9406,00;70710,00;10375356;15581172;5922036;36,34;338660;4949628;1725584;9,38;1498500;4105908;612;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:55 UTC;0,00;0,00;0,00;100,00;69,70;7,07;21,21;2,02;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8560,00;9523,00;56939,00;10371760;15577560;5925632;36,36;338660;4949940;1725584;9,38;1502028;4105892;1512;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:56 UTC;0,00;0,00;3,03;96,97;71,72;9,09;18,18;1,01;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10832,00;9514,00;58892,00;10374860;15581756;5922532;36,34;338668;4950696;1725584;9,38;1498148;4107012;564;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:21:57 UTC;0,00;0,00;0,00;100,00;71,29;9,90;16,83;1,98;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8560,00;10063,00;68733,00;10370272;15576592;5927120;36,37;338668;4950284;1725584;9,38;1503208;4106432;1808;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:21:58 UTC;0,00;0,99;0,00;99,01;79,41;10,78;7,84;1,96;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10700,00;11044,00;71028,00;10368536;15574708;5928856;36,38;338668;4949960;1726616;9,39;1504620;4106280;2124;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:21:59 UTC;0,00;0,00;0,00;100,00;85,00;13,00;0,00;2,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;12840,00;11729,00;85108,00;10374116;15579112;5923276;36,34;338668;4949108;1726616;9,39;1500112;4105104;1004;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;62,00
BrixPyxis;2019-08-02 14:22:00 UTC;1,00;0,00;0,00;99,00;86,00;12,00;0,00;2,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;10700,00;11953,00;72803,00;10374972;15581340;5922420;36,34;338668;4943048;1726616;9,39;1505012;4099224;2196;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
