# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:12:03 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;63,00;6,00;10392536;15582700;5904856;36,23;337716;4935588;1714448;9,32;1497168;4091960;356;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:12:04 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;17,00;13,00;10392536;15582700;5904856;36,23;337716;4935612;1714448;9,32;1497168;4091960;380;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:12:05 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;21,00;5,00;10392536;15582748;5904856;36,23;337716;4935676;1714448;9,32;1497168;4092048;404;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:12:06 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;5,00;10392536;15582748;5904856;36,23;337716;4935700;1714448;9,32;1497168;4092048;428;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:12:07 UTC;0,00;0,00;4,04;95,96;7,92;2,97;0,00;89,11;0,00;1,00;0,00;99,00;0,00;0,00;0,00;100,00;0,00;104,00;1101,00;17258,00;10389900;15581484;5907492;36,25;337724;4937180;1715164;9,32;1497560;4093224;1916;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:12:08 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;4452,00;2650,00;33309,00;10388960;15581776;5908432;36,25;337724;4938344;1714476;9,32;1497408;4094628;1388;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:12:09 UTC;0,00;0,00;0,00;100,00;92,00;8,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3805,00;49625,00;10388960;15581776;5908432;36,25;337724;4938316;1714476;9,32;1497408;4094628;1512;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:12:10 UTC;0,00;0,00;0,00;100,00;91,92;8,08;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;8736,00;3681,00;46398,00;10377408;15569832;5919984;36,32;337724;4937804;1725204;9,38;1497800;4094236;660;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:12:11 UTC;0,00;0,00;0,00;100,00;92,08;7,92;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;6772,00;2668,00;36385,00;10377656;15570472;5919736;36,32;337724;4938472;1723696;9,37;1497408;4094628;976;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:12:12 UTC;0,00;0,00;0,00;100,00;91,92;8,08;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;7848,00;3733,00;49542,00;10388712;15581584;5908680;36,26;337732;4938452;1714476;9,32;1497408;4094684;1612;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
