# hostname;timestamp;CPU0%user;CPU0%system;CPU0%iowait;CPU0%idle;CPU1%user;CPU1%system;CPU1%iowait;CPU1%idle;CPU2%user;CPU2%system;CPU2%iowait;CPU2%idle;CPU3%user;CPU3%system;CPU3%iowait;CPU3%idle; pgpgin-s;pgpgout-s;fault-s;pgfree-s;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty;CPU0MHz;CPU1MHz;CPU2MHz;CPU3MHz;CPU0degC;CPU1degC;CPU2degC;CPU3degC
BrixPyxis;2019-08-02 14:41:10 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;71,00;14,00;10349992;15582636;5947400;36,49;340552;4973844;1711732;9,31;1500128;4130196;336;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:41:11 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;20,00;13,00;10349992;15582636;5947400;36,49;340552;4973868;1711732;9,31;1500128;4130196;360;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:41:12 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;20,00;20,00;10349620;15582312;5947772;36,50;340552;4973876;1711732;9,31;1500128;4130236;384;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;60,00
BrixPyxis;2019-08-02 14:41:13 UTC;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;72,00;0,00;5,00;10349620;15582312;5947772;36,50;340552;4973900;1711732;9,31;1500128;4130236;408;1800,00;1800,00;1800,00;1800,00;0,00;63,00;61,00;60,00
BrixPyxis;2019-08-02 14:41:14 UTC;0,00;0,00;0,00;100,00;10,00;0,00;0,00;90,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;76,00;123,00;4908,00;10348876;15581624;5948516;36,50;340560;4973824;1715800;9,33;1500160;4130172;396;1800,00;1800,00;1800,00;1800,00;0,00;63,00;61,00;60,00
BrixPyxis;2019-08-02 14:41:15 UTC;0,00;0,00;0,00;100,00;94,06;5,94;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;32,00;1170,00;33955,00;10336436;15569380;5960956;36,58;340560;4974240;1727300;9,39;1500356;4130368;712;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:41:16 UTC;0,00;0,00;0,00;100,00;94,95;5,05;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;876,00;1281,00;37150,00;10348144;15581128;5949248;36,50;340560;4973968;1717128;9,33;1500552;4130424;736;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:41:17 UTC;0,00;0,00;0,00;100,00;95,05;4,95;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;876,00;1155,00;34132,00;10348340;15581324;5949052;36,50;340560;4973988;1717128;9,33;1500552;4130424;468;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:41:18 UTC;0,00;0,00;0,00;100,00;93,00;7,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;876,00;1106,00;34075,00;10324324;15557560;5973068;36,65;340560;4974400;1737724;9,45;1500356;4130676;492;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
BrixPyxis;2019-08-02 14:41:19 UTC;0,00;0,00;0,00;100,00;95,96;4,04;0,00;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;100,00;0,00;876,00;1227,00;34157,00;10336188;15569424;5961204;36,58;340560;4974424;1727340;9,39;1500356;4130676;520;1800,00;1800,00;1800,00;1800,00;0,00;63,00;62,00;61,00
