      timestamp ;              Chain ; ID ;   deadline ;   duration
101835878904423 ; DatabaseEncryption ;  1 ; 10000000000 ; 3038322268
101838917708943 ; DatabaseEncryption ;  1 ; 10000000000 ; 1653280322
101840571455211 ; DatabaseEncryption ;  1 ; 10000000000 ; 1750276199
101842322185765 ; DatabaseEncryption ;  1 ; 10000000000 ; 1661330164
101843984016479 ; DatabaseEncryption ;  1 ; 10000000000 ; 1386812365
101845554134118 ; DatabaseEncryption ;  1 ; 10000000000 ; 2496753203
101848051368583 ; DatabaseEncryption ;  1 ; 10000000000 ; 2496357606
101850551722021 ; DatabaseEncryption ;  1 ; 10000000000 ; 3304665975
101853856909775 ; DatabaseEncryption ;  1 ; 10000000000 ; 3140824985
101856998216309 ; DatabaseEncryption ;  1 ; 10000000000 ; 3136346470
101860135069725 ; DatabaseEncryption ;  1 ; 10000000000 ; 3314493922
101863450045861 ; DatabaseEncryption ;  1 ; 10000000000 ; 3310520120
101866761034081 ; DatabaseEncryption ;  1 ; 10000000000 ; 2410672461
101869175702538 ; DatabaseEncryption ;  1 ; 10000000000 ;  430368129
101869609953697 ; DatabaseEncryption ;  1 ; 10000000000 ;  411593505
101870025420463 ; DatabaseEncryption ;  1 ; 10000000000 ;  347849010
101870377197256 ; DatabaseEncryption ;  1 ; 10000000000 ;  360653049
101870741776739 ; DatabaseEncryption ;  1 ; 10000000000 ;  361254690
101871106945414 ; DatabaseEncryption ;  1 ; 10000000000 ;  372714462
101871483588382 ; DatabaseEncryption ;  1 ; 10000000000 ;  364711247
101871852191027 ; DatabaseEncryption ;  1 ; 10000000000 ;  371730438
101872227832875 ; DatabaseEncryption ;  1 ; 10000000000 ;  354100808
101872585853303 ; DatabaseEncryption ;  1 ; 10000000000 ;  374311927
101872964082147 ; DatabaseEncryption ;  1 ; 10000000000 ;  339687100
101873307681779 ; DatabaseEncryption ;  1 ; 10000000000 ;  367791998
101873679400012 ; DatabaseEncryption ;  1 ; 10000000000 ;  344018717
101874027343662 ; DatabaseEncryption ;  1 ; 10000000000 ;  367493026
101874398764297 ; DatabaseEncryption ;  1 ; 10000000000 ;  349609010
101874752233679 ; DatabaseEncryption ;  1 ; 10000000000 ;  363137964
101875119297191 ; DatabaseEncryption ;  1 ; 10000000000 ;  374815474
101875498032032 ; DatabaseEncryption ;  1 ; 10000000000 ;  355764370
101875857721659 ; DatabaseEncryption ;  1 ; 10000000000 ;  376977400
101876238622887 ; DatabaseEncryption ;  1 ; 10000000000 ;  359186649
101876601733996 ; DatabaseEncryption ;  1 ; 10000000000 ;  373921942
101876979584122 ; DatabaseEncryption ;  1 ; 10000000000 ;  371015942
101877354525987 ; DatabaseEncryption ;  1 ; 10000000000 ;  382832409
101877741283591 ; DatabaseEncryption ;  1 ; 10000000000 ;  386580247
101878131777565 ; DatabaseEncryption ;  1 ; 10000000000 ;  305628702
101878441333553 ; DatabaseEncryption ;  1 ; 10000000000 ; 1949862976
101880759375326 ; DatabaseEncryption ;  1 ; 10000000000 ; 2133621493
101883076044938 ; DatabaseEncryption ;  1 ; 10000000000 ; 1101385956
101885769449226 ; DatabaseEncryption ;  1 ; 10000000000 ;  807829804
101886577299130 ; DatabaseEncryption ;  1 ; 10000000000 ; 1603668575
101888180987139 ; DatabaseEncryption ;  1 ; 10000000000 ; 1548401144
101889729408586 ; DatabaseEncryption ;  1 ; 10000000000 ; 2339883289
101892073272439 ; DatabaseEncryption ;  1 ; 10000000000 ; 3139006323
101895212735011 ; DatabaseEncryption ;  1 ; 10000000000 ; 1741340875
101896954530202 ; DatabaseEncryption ;  1 ; 10000000000 ; 1307966986
101898262959721 ; DatabaseEncryption ;  1 ; 10000000000 ; 1393248034
101899745651242 ; DatabaseEncryption ;  1 ; 10000000000 ; 1007944494
101900757574221 ; DatabaseEncryption ;  1 ; 10000000000 ; 2578120282
101903339659805 ; DatabaseEncryption ;  1 ; 10000000000 ; 3317577825
101906657695471 ; DatabaseEncryption ;  1 ; 10000000000 ; 1303763206
101907961938679 ; DatabaseEncryption ;  1 ; 10000000000 ; 1658335834
101909620747137 ; DatabaseEncryption ;  1 ; 10000000000 ; 1646360163
101911267576712 ; DatabaseEncryption ;  1 ; 10000000000 ;  936833539
101912942283371 ; DatabaseEncryption ;  1 ; 10000000000 ; 1752945349
101914699209197 ; DatabaseEncryption ;  1 ; 10000000000 ; 2768356614
101917743205957 ; DatabaseEncryption ;  1 ; 10000000000 ;  919392785
101918666587603 ; DatabaseEncryption ;  1 ; 10000000000 ; 3303266577
101921970318107 ; DatabaseEncryption ;  1 ; 10000000000 ; 1309407240
101923280254460 ; DatabaseEncryption ;  1 ; 10000000000 ; 1567423831
101924848232869 ; DatabaseEncryption ;  1 ; 10000000000 ; 1748283528
101926596981206 ; DatabaseEncryption ;  1 ; 10000000000 ; 1215331756
101927812771826 ; DatabaseEncryption ;  1 ; 10000000000 ; 1655693827
101929557909435 ; DatabaseEncryption ;  1 ; 10000000000 ;  832164797
101930394061774 ; DatabaseEncryption ;  1 ; 10000000000 ; 3047983703
101933442516397 ; DatabaseEncryption ;  1 ; 10000000000 ; 1566565472
101935009544087 ; DatabaseEncryption ;  1 ; 10000000000 ; 1659095212
